,AAPL US Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMZN US Equity,,,,,,,,,SPX Index,,,,,,,,
Dates,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN
4/26/2022,162.88,23.1116,12.9584,4.1086,25.4545,1.841,6.6751,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.074,82.5245,26.6647,-1.7362,79.2719,1.877,2.9605,12.667,-3.3012,4296.12,#N/A N/A,#N/A N/A,4.55,20.9697,#N/A N/A,2.5986,#N/A N/A,12.77
4/27/2022,156.8,23.1116,12.9584,4.1147,25.4172,1.838,6.6653,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.391,82.5245,26.6647,-1.7516,78.5758,1.862,2.9345,12.667,-3.3012,4175.2,#N/A N/A,#N/A N/A,4.54,21.0135,#N/A N/A,2.604,#N/A N/A,12.77
4/28/2022,156.57,23.1116,12.9584,3.9369,26.5649,1.932,6.9663,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.167,82.5245,26.6647,-1.6737,82.2323,1.965,3.071,12.667,-3.3012,4183.96,#N/A N/A,#N/A N/A,4.43,21.5337,#N/A N/A,2.6684,#N/A N/A,12.77
4/29/2022,163.64,23.1116,12.9584,4.0865,25.5925,1.874,6.7113,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.597,82.5245,26.6647,-1.9473,70.6791,2.28,2.6396,12.667,-3.3012,4287.5,#N/A N/A,#N/A N/A,4.59,20.75,#N/A N/A,2.5712,#N/A N/A,12.77
5/2/2022,157.65,23.1116,12.9584,4.0785,25.6429,1.882,6.7245,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.282,82.5245,26.6647,-1.9439,70.8033,2.275,2.6442,12.667,-3.3012,4131.93,#N/A N/A,#N/A N/A,4.53,20.8153,#N/A N/A,2.58,#N/A N/A,12.75
5/3/2022,157.96,23.1116,12.9584,4.0396,25.8896,1.9,6.7892,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5,82.5245,26.6647,-1.9477,70.6632,2.27,2.639,12.667,-3.3012,4155.38,#N/A N/A,#N/A N/A,4.51,20.9159,#N/A N/A,2.5925,#N/A N/A,12.75
5/4/2022,159.48,23.1116,12.9584,3.8805,26.9513,1.978,7.0676,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.254,82.5245,26.6647,-1.9218,71.6157,2.301,2.6745,12.667,-3.3012,4175.48,#N/A N/A,#N/A N/A,4.38,21.5406,#N/A N/A,2.6699,#N/A N/A,12.75
5/5/2022,166.02,23.1116,12.9584,4.1094,25.4497,1.868,6.6738,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.929,82.5245,26.6647,-2.079,66.2008,2.127,2.4723,12.667,-3.3012,4300.17,#N/A N/A,#N/A N/A,4.54,20.7726,#N/A N/A,2.5747,#N/A N/A,12.75
5/6/2022,156.77,23.1116,12.9584,4.0961,25.5325,1.874,6.6955,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.407,82.5245,26.6647,-2.1086,65.2713,2.097,2.4376,12.667,-3.3012,4146.87,#N/A N/A,#N/A N/A,4.56,20.6547,#N/A N/A,2.5601,#N/A N/A,12.75
5/9/2022,157.28,23.1116,12.9584,4.2367,24.6851,1.812,6.4733,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.773,82.5245,26.6647,-2.2246,61.8685,1.988,2.3105,12.667,-3.3012,4123.34,#N/A N/A,#N/A N/A,4.71,19.9906,#N/A N/A,2.4767,#N/A N/A,12.75
5/10/2022,152.06,23.1116,12.9584,4.1695,25.0828,1.841,6.5776,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.789,82.5245,26.6647,-2.2232,61.9083,1.989,2.312,12.667,-3.3012,3991.24,#N/A N/A,#N/A N/A,4.7,20.0398,#N/A N/A,2.4828,#N/A N/A,12.75
5/11/2022,154.51,23.1116,12.9584,4.3975,23.7825,1.744,6.2366,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.859,82.5245,26.6647,-2.2968,59.9252,1.925,2.2379,12.667,-3.3012,4001.05,#N/A N/A,#N/A N/A,4.77,19.7094,#N/A N/A,2.4418,#N/A N/A,12.75
5/12/2022,146.5,23.1116,12.9584,4.519,23.1429,1.697,6.0689,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.372,82.5245,26.6647,-2.2633,60.8115,1.954,2.271,12.667,-3.3012,3935.18,#N/A N/A,#N/A N/A,4.78,19.6839,#N/A N/A,2.4387,#N/A N/A,12.75
5/13/2022,142.56,23.1116,12.9584,4.3793,23.8815,1.751,6.2626,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.931,82.5245,26.6647,-2.1407,64.2946,2.066,2.4011,12.667,-3.3012,3930.08,#N/A N/A,#N/A N/A,4.67,20.1538,#N/A N/A,2.4969,#N/A N/A,12.75
5/16/2022,147.11,23.1116,12.9584,4.4265,23.6266,1.732,6.1958,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.055,82.5245,26.6647,-2.184,63.0181,2.025,2.3535,12.667,-3.3012,4023.89,#N/A N/A,#N/A N/A,4.69,20.0741,#N/A N/A,2.487,#N/A N/A,12.75
5/17/2022,145.54,23.1116,12.9584,4.3168,24.2273,1.777,6.3533,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.811,82.5245,26.6647,-2.0978,65.6102,2.108,2.4503,12.667,-3.3012,4008.01,#N/A N/A,#N/A N/A,4.6,20.479,#N/A N/A,2.5372,#N/A N/A,12.75
5/18/2022,149.24,23.1116,12.9584,4.5749,22.8604,1.676,5.9948,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.369,82.5245,26.6647,-2.2594,60.915,1.957,2.2749,12.667,-3.3012,4088.85,#N/A N/A,#N/A N/A,4.79,19.6517,#N/A N/A,2.4347,#N/A N/A,12.75
5/19/2022,140.82,23.1116,12.9584,4.6905,22.2971,1.635,5.8471,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.113,82.5245,26.6647,-2.2551,61.0325,1.961,2.2793,12.667,-3.3012,3923.68,#N/A N/A,#N/A N/A,4.82,19.5368,#N/A N/A,2.4205,#N/A N/A,12.75
5/20/2022,137.35,23.1116,12.9584,4.6823,22.336,1.638,5.8573,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.319,82.5245,26.6647,-2.2494,61.1872,1.966,2.2851,12.667,-3.3012,3900.79,#N/A N/A,#N/A N/A,4.82,19.5395,#N/A N/A,2.4208,#N/A N/A,12.75
5/23/2022,137.59,23.1116,12.9584,4.5017,23.2321,1.703,6.0923,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.591,82.5245,26.6647,-2.2501,61.1678,1.965,2.2844,12.667,-3.3012,3901.36,#N/A N/A,#N/A N/A,4.73,19.9019,#N/A N/A,2.465,#N/A N/A,12.75
5/24/2022,143.11,23.1116,12.9584,4.5899,22.7857,1.671,5.9752,33.6314,25.7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.557,82.5245,26.6647,-2.3248,59.2018,1.902,2.2109,12.667,-3.3012,3973.75,#N/A N/A,#N/A N/A,4.76,19.7402,#N/A N/A,2.445,#N/A N/A,12.75
